gene_name,gene_group,chromosome,start,end,gene_length,flank_length,snp_count_1000genomes,snp_density_1000genomes,flank_count_1000genomes,flank_density_1000genomes,enrichment_1000genomes,snp_count_gnomad,snp_density_gnomad,flank_count_gnomad,flank_density_gnomad,enrichment_gnomad,snp_count_pangenome,snp_density_pangenome,flank_count_pangenome,flank_density_pangenome,enrichment_pangenome,snp_count_dbsnp,snp_density_dbsnp,flank_count_dbsnp,flank_density_dbsnp,enrichment_dbsnp,intergenic_density_1000genomes,enrichment_intergenic_1000genomes,intergenic_density_gnomad,enrichment_intergenic_gnomad,intergenic_density_pangenome,enrichment_intergenic_pangenome,intergenic_density_dbsnp,enrichment_intergenic_dbsnp,locus_type,gene_type,Max_TPM,Max_FPKM,Median_Conservation,Max_Conservation,category
RNU6-1025P,RNU6,chr11,948421,948524,104,10400,2,0.01923076923076923,32,0.00307692307692307,6.25,19,0.18269230769230768,222,0.02134615384615384,8.558558558558559,1,0.00961538461538461,112,0.01076923076923076,0.8928571428571429,32,0.3076923076923077,3984,0.3830769230769231,0.8032128514056225,0.0213713703515028,0.8998379099923722,0.2118689081338088,0.8622893717700465,0.00710133333333333,1.354025246252058,0.2879,1.0687471611403534,pseudogene,pseudogene,0.47,0.27,0.0549999997019768,0.0640000030398369,Pseudogene
RNU6-878P,RNU6,chr11,2321718,2321827,110,11000,2,0.01818181818181818,30,0.00272727272727272,6.666666666666666,21,0.19090909090909092,242,0.022,8.677685950413224,1,0.00909090909090909,137,0.01245454545454545,0.7299270072992701,35,0.3181818181818182,3947,0.3588181818181818,0.8867494299467951,0.0213713703515028,0.8507558421746064,0.2118689081338088,0.9010717645673596,0.00710133333333333,1.2801693237292184,0.2879,1.105181723451956,pseudogene,pseudogene,0.51,0.29,0.293000012636185,0.624000012874603,Pseudogene
CARS1,TRNA,chr11,3000929,3057423,56495,5649499,1867,0.03304717231613417,16065,0.00284361498249667,11.62153544679911,14534,0.25726170457562614,149482,0.02645933736779137,9.722908060758456,449,0.00794760598283034,72405,0.0128161806914206,0.6201228099218842,21106,0.37359058323745464,2272829,0.4023062930004944,0.9286222704873164,0.0213713703515028,1.5463291203416136,0.2118689081338088,1.214249447177728,0.00710133333333333,1.1191709513936827,0.2879,1.2976400946073452,gene with protein product,functional,0,0,NA,NA,Functional
RNU1-91P,RNU1,chr11,3048359,3048521,163,16299,3,0.01840490797546012,531,0.03257868580894534,0.5649370905687844,37,0.22699386503067484,4016,0.24639548438554512,0.9212582186591058,1,0.00613496932515337,129,0.00791459598748389,0.7751462405478671,54,0.3312883435582822,5918,0.3630897601079821,0.9124144494181212,0.0213713703515028,0.8611945641644789,0.2118689081338088,1.0713882798098608,0.00710133333333333,0.8639179485289205,0.2879,1.150706299264613,pseudogene,pseudogene,2.81,3.22,-0.229000002145767,0.875999987125397,Pseudogene
RNU6-1143P,RNU6,chr11,3714772,3714875,104,10400,2,0.01923076923076923,34,0.00326923076923076,5.882352941176471,25,0.2403846153846154,225,0.02163461538461538,11.111111111111112,1,0.00961538461538461,60,0.00576923076923076,1.6666666666666667,41,0.3942307692307692,3890,0.37403846153846154,1.0539845758354756,0.0213713703515028,0.8998379099923722,0.2118689081338088,1.1345912786447985,0.00710133333333333,1.354025246252058,0.2879,1.3693323002110775,pseudogene,pseudogene,0,0,0.211999997496605,1.20899999141693,Pseudogene
RNU7-50P,RNU7,chr11,3781395,3781456,62,6200,0,0,11,0.00177419354838709,0,25,0.4032258064516129,357,0.05758064516129032,7.002801120448179,0,0,68,0.01096774193548387,0,25,0.4032258064516129,2614,0.42161290322580647,0.9563886763580718,0.0213713703515028,0,0.2118689081338088,1.9031853706299835,0.00710133333333333,0,0.2879,1.4005759168169951,pseudogene,pseudogene,0,0,-0.140000000596046,0.944999992847443,Pseudogene
RNU6-943P,RNU6,chr11,7889182,7889279,98,9800,3,0.03061224489795918,22,0.00224489795918367,13.636363636363637,20,0.20408163265306123,246,0.02510204081632653,8.130081300813009,1,0.01020408163265306,99,0.01010204081632653,1.01010101010101,30,0.30612244897959184,3458,0.35285714285714287,0.8675534991324465,0.0213713703515028,1.432395040396021,0.2118689081338088,0.9632448406453796,0.00710133333333333,1.436924751124633,0.2879,1.0632943695018822,pseudogene,pseudogene,0.59,0.34,0.0405000001192093,1.70500004291534,Pseudogene
TRL-CAA5-1,TRNA,chr11,9275243,9275316,74,7400,1,0.01351351351351351,212,0.02864864864864864,0.4716981132075472,19,0.25675675675675674,2377,0.3212162162162162,0.7993268826251577,0,0,66,0.00891891891891892,0,34,0.4594594594594595,2945,0.39797297297297296,1.1544991511035654,0.0213713703515028,0.6323185313459913,0.2118689081338088,1.2118661441092546,0.00710133333333333,0,0.2879,1.5958994771082302,"RNA, transfer",functional,-Inf,-Inf,0.194000001996756,0.550999999046326,Functional
ZNF143,TRNA,chr11,9461012,9528524,67513,6751299,2054,0.03042377023684327,17387,0.00257535623885121,11.81342207259618,23545,0.34874764860101015,177125,0.02623569182760236,13.29287029641412,615,0.00910935671648423,62499,0.00925732958946122,0.9840155984998684,27655,0.4096248129989779,2449845,0.3628701676521807,1.1288467598461074,0.0213713703515028,1.4235760148484775,0.2118689081338088,1.6460539286904412,0.00710133333333333,1.2827670930084818,0.2879,1.4228024070822438,gene with protein product,functional,0,0,NA,NA,Functional
RN7SKP50,RN7SK,chr11,9680924,9681238,315,31499,11,0.03492063492063492,875,0.02777865963998857,1.2571029478458051,82,0.26031746031746034,9820,0.31175592875964314,0.8350040409918211,5,0.01587301587301587,319,0.01012730562875012,1.5673483604518086,128,0.4063492063492063,12332,0.3915044922061018,1.0379170978587131,0.0213713703515028,1.6339913794147205,0.2118689081338088,1.2286723078454398,0.00710133333333333,2.235216279527207,0.2879,1.4114248223313872,pseudogene,pseudogene,1.78,2.03,0.305000007152557,2.19600009918213,Pseudogene
RNU7-28P,RNU7,chr11,9843815,9843876,62,6200,1,0.01612903225806451,10,0.00161290322580645,10,7,0.1129032258064516,121,0.01951612903225806,5.785123966942149,1,0.01612903225806451,31,0.005,3.225806451612903,26,0.41935483870967744,2100,0.3387096774193548,1.238095238095238,0.0213713703515028,0.7547027632194089,0.2118689081338088,0.5328919037763955,0.00710133333333333,2.2712681550034524,0.2879,1.456598953489675,pseudogene,pseudogene,0,0,-0.12899999320507,0.843999981880188,Pseudogene
RNU6ATAC33P,RNU6ATAC,chr11,10399192,10399317,126,12600,5,0.03968253968253968,41,0.00325396825396825,12.195121951219512,23,0.18253968253968253,235,0.01865079365079365,9.787234042553193,1,0.0079365079365079309,139,0.01103174603174603,0.7194244604316546,34,0.2698412698412698,4491,0.35642857142857143,0.7570696949454464,0.0213713703515028,1.8568083856985456,0.2118689081338088,0.8615689963550339,0.00710133333333333,1.1176081397636035,0.2879,0.9372742960794368,pseudogene,pseudogene,0,0,4.03550004959106,6.96299982070923,Pseudogene
RN7SKP151,RN7SK,chr11,13353208,13353523,316,31600,8,0.02531645569620253,92,0.00291139240506329,8.695652173913043,65,0.2056962025316456,704,0.02227848101265822,9.232954545454549,4,0.01265822784810126,172,0.00544303797468354,2.3255813953488373,113,0.3575949367088608,10805,0.34193037974683543,1.0458121240166591,0.0213713703515028,1.1845967422684394,0.2118689081338088,0.970865448561878,0.00710133333333333,1.7825142482305574,0.2879,1.2420803636987177,pseudogene,pseudogene,2.09,3.39,0.305000007152557,1.58899998664856,Pseudogene
RNU7-49P,RNU7,chr11,14478892,14478953,62,6200,6,0.0967741935483871,3,4.8387096774193e-4,200,40,0.6451612903225806,220,0.03548387096774193,18.18181818181818,0,0,29,0.00467741935483871,0,29,0.46774193548387094,2291,0.36951612903225806,1.2658227848101264,0.0213713703515028,4.528216579316453,0.2118689081338088,3.0450965930079743,0.00710133333333333,0,0.2879,1.6246680635077144,pseudogene,pseudogene,0,0,-0.151999995112419,1.32000005245209,Pseudogene
RN7SL188P,RN7SL,chr11,16576851,16577135,285,28499,7,0.02456140350877193,54,0.0018948033264325,12.962508122157244,59,0.20701754385964913,516,0.01810589845257728,11.433707330341358,2,0.00701754385964912,184,0.00645636689006631,1.0869183829138065,95,0.3333333333333333,9592,0.33657321309519633,0.9903739227133722,0.0213713703515028,1.1492666639902578,0.2118689081338088,0.9771020471248396,0.00710133333333333,0.9882008814751864,0.2879,1.157809424568716,pseudogene,pseudogene,0,0,0.101000003516674,2.05299997329712,Pseudogene
RN7SKP90,RN7SK,chr11,16842253,16842587,335,33499,12,0.03582089552238806,103,0.00307471864831786,11.650137661208522,92,0.2746268656716418,693,0.02068718469208036,13.275216988649824,2,0.00597014925373134,284,0.00847786501089584,0.7042043304603742,129,0.3850746268656716,11640,0.34747305889728053,1.108214340667795,0.0213713703515028,1.6761159875678815,0.2118689081338088,1.2962112661580214,0.00710133333333333,0.8407082125982928,0.2879,1.337529096442069,pseudogene,pseudogene,0.23,0.29,0.211999997496605,1.07599997520447,Pseudogene
SNORD14A,RNU1,chr11,17074654,17074744,91,9099,5,0.05494505494505494,48,0.00527530497856907,10.415521978021978,23,0.25274725274725274,378,0.04154302670623145,6.083987441130298,2,0.02197802197802198,74,0.00813276184196065,2.7024057024057027,50,0.5494505494505495,3700,0.4066380920980328,1.351202851202851,0.0213713703515028,2.5709654571210634,0.2118689081338088,1.1929416872608165,0.00710133333333333,3.094914848576133,0.2879,1.9084770734649168,"RNA, small nucleolar",functional,0,0,NA,NA,Functional
SNORD14B,RNU1,chr11,17075779,17075868,90,9000,3,0.03333333333333333,50,0.00555555555555555,6,25,0.2777777777777778,376,0.04177777777777777,6.6489361702127665,0,0,76,0.00844444444444444,0,39,0.43333333333333335,3671,0.4078888888888889,1.0623808226641245,0.0213713703515028,1.5597190439867783,0.2118689081338088,1.311083255322878,0.00710133333333333,0,0.2879,1.505152251939331,"RNA, small nucleolar",functional,0,0,NA,NA,Functional
RNU6-593P,RNU6,chr11,17115652,17115763,112,11200,3,0.02678571428571428,33,0.00294642857142857,9.09090909090909,33,0.29464285714285715,364,0.0325,9.065934065934066,0,0,57,0.00508928571428571,0,49,0.4375,4099,0.36598214285714287,1.1954135154915833,0.0213713703515028,1.2533456603465185,0.2118689081338088,1.390684738681767,0.00710133333333333,0,0.2879,1.5196248697464398,pseudogene,pseudogene,1.5,0.85,-0.214000001549721,1.13800001144409,Pseudogene
RNU6-783P,RNU6,chr11,23849778,23849882,105,10499,3,0.02857142857142857,31,0.00295266215830079,9.676497695852534,19,0.18095238095238095,255,0.02428802743118392,7.450270774976657,0,0,136,0.01295361462996475,0,32,0.3047619047619048,3696,0.3520335270025717,0.8657184085755515,0.0213713703515028,1.336902037702953,0.2118689081338088,0.8540770920389033,0.00710133333333333,0,0.2879,1.0585686167485404,pseudogene,pseudogene,0,0,0.282999992370605,0.615000009536743,Pseudogene
RN7SKP158,RN7SK,chr11,28261194,28261519,326,32600,7,0.02147239263803681,73,0.00223926380368098,9.589041095890412,78,0.2392638036809816,630,0.01932515337423313,12.38095238095238,2,0.00613496932515337,129,0.00395705521472392,1.550387596899225,120,0.3680981595092024,11456,0.35141104294478526,1.047486033519553,0.0213713703515028,1.0047269915252257,0.2118689081338088,1.1293011597995832,0.00710133333333333,0.8639179485289205,0.2879,1.2785625547384594,pseudogene,pseudogene,0,0,0.211999997496605,1.80999994277954,Pseudogene
RN7SL240P,RN7SL,chr11,29721399,29721684,286,28600,11,0.03846153846153846,84,0.00293706293706293,13.095238095238097,82,0.2867132867132867,684,0.02391608391608391,11.988304093567251,1,0.00349650349650349,296,0.01034965034965035,0.33783783783783783,120,0.4195804195804196,12293,0.4298251748251749,0.97616529732368,0.0213713703515028,1.7996758199847445,0.2118689081338088,1.3532579614381592,0.00710133333333333,0.4923728168189302,0.2879,1.457382492464118,pseudogene,pseudogene,0,0,0.207000002264977,0.244000002741814,Pseudogene
RNU6-99P,RNU6,chr11,39261107,39261213,107,10699,5,0.04672897196261682,45,0.00420600056080007,11.11007268951194,19,0.17757009345794392,247,0.02308626974483596,7.691588785046728,0,0,105,0.0098140013085335,0,34,0.3177570093457944,4114,0.3845219179362558,0.8263690430215493,0.0213713703515028,2.1865220242805306,0.2118689081338088,0.8381130342437836,0.00710133333333333,0,0.2879,1.103706180429991,pseudogene,pseudogene,0,0,0.379000008106232,0.451999992132187,Pseudogene
RNU6-365P,RNU6,chr11,41122907,41123012,106,10600,1,0.00943396226415094,9,8.4905660377358e-4,11.11111111111111,27,0.25471698113207547,477,0.045,5.660377358490567,1,0.00943396226415094,87,0.00820754716981132,1.1494252873563218,51,0.4811320754716981,3837,0.3619811320754717,1.3291634089132134,0.0213713703515028,0.4414299181094656,0.2118689081338088,1.2022386077111673,0.00710133333333333,1.3284776000963587,0.2879,1.6711777543303166,pseudogene,pseudogene,0,0,-0.0425000004470348,1.432000041008,Pseudogene
RN7SKP287,RN7SK,chr11,43435132,43435397,266,26600,8,0.03007518796992481,81,0.00304511278195488,9.876543209876544,55,0.20676691729323307,674,0.02533834586466165,8.160237388724035,1,0.0037593984962406,157,0.00590225563909774,0.6369426751592356,94,0.3533834586466165,9139,0.3435714285714286,1.0285589232957653,0.0213713703515028,1.4072653028452136,0.2118689081338088,0.9759191148643978,0.00710133333333333,0.5293933293617069,0.2879,1.2274520967232252,pseudogene,pseudogene,0.96,0.68,-0.00250000006053596,2.04900002479553,Pseudogene
RN7SL652P,RN7SL,chr11,47557534,47557833,300,30000,4,0.01333333333333333,54,0.0018,7.407407407407408,215,0.7166666666666667,1392,0.0464,15.445402298850576,4,0.01333333333333333,241,0.00803333333333333,1.6597510373443984,120,0.4,11791,0.39303333333333335,1.0177253837672802,0.0213713703515028,0.6238876175947115,0.2118689081338088,3.3825947987330247,0.00710133333333333,1.877581674802854,0.2879,1.3893713094824591,pseudogene,pseudogene,1.4,1.13,0.282000005245209,0.335999995470047,Pseudogene
RNU5E-10P,RNU5,chr11,47576471,47576588,118,11800,3,0.02542372881355932,32,0.00271186440677966,9.375,29,0.2457627118644068,452,0.03830508474576271,6.415929203539823,0,0,66,0.00559322033898305,0,53,0.4491525423728814,4630,0.3923728813559322,1.144708423326134,0.0213713703515028,1.1896162199899158,0.2118689081338088,1.1599753547093936,0.00710133333333333,0,0.2879,1.5600991398849648,pseudogene,pseudogene,1.08,0.63,0.310999989509583,0.626999974250793,Pseudogene
RN7SKP259,RN7SK,chr11,57451690,57452022,333,33299,12,0.03603603603603603,76,0.00228235082134598,15.788999525841632,65,0.1951951951951952,562,0.01687738370521637,11.565488976521005,1,0.003003003003003,227,0.00681702153217814,0.44051540527311456,124,0.3723723723723723,11790,0.35406468662722607,1.0517071779158291,0.0213713703515028,1.6861827502559767,0.2118689081338088,0.9213017469836438,0.00710133333333333,0.42287875558622834,0.2879,1.2934087265452323,pseudogene,pseudogene,0,0,-0.0989999994635582,1.01600003242493,Pseudogene
RN7SL605P,RN7SL,chr11,57528085,57528365,281,28099,3,0.01067615658362989,56,0.00199295348588917,5.3569522114895785,79,0.28113879003558717,542,0.01928894266699882,14.575127050202887,1,0.00355871886120996,154,0.00548062208619523,0.6493275407866155,101,0.3594306049822064,9353,0.33285882059859784,1.07982899277184,0.0213713703515028,0.49955414220217104,0.2118689081338088,1.3269468961346136,0.00710133333333333,0.5011338989687332,0.2879,1.2484564257805018,pseudogene,pseudogene,0.75,0.78,-0.153999999165535,1.30499994754791,Pseudogene
RNU6-899P,RNU6,chr11,58026706,58026812,107,10699,5,0.04672897196261682,22,0.00205626694083559,22.72514868309261,43,0.40186915887850466,263,0.02458173661089821,16.34828186631605,1,0.00934579439252336,84,0.0078512010468268,1.1903649310191364,41,0.38317757009345793,3724,0.3480699130759884,1.1008638083861189,0.0213713703515028,2.1865220242805306,0.2118689081338088,1.896782130130668,0.00710133333333333,1.3160619215907854,0.2879,1.330939805812636,pseudogene,pseudogene,0,0,0.30799999833107,0.76800000667572,Pseudogene
RN7SL42P,RN7SL,chr11,59214406,59214699,294,29400,7,0.0238095238095238,52,0.00176870748299319,13.46153846153846,55,0.1870748299319728,537,0.01826530612244898,10.242085661080075,1,0.00340136054421768,157,0.00534013605442176,0.6369426751592356,91,0.30952380952380953,10183,0.3463605442176871,0.8936462732004321,0.0213713703515028,1.1140850314191273,0.2118689081338088,0.8829744372582647,0.00710133333333333,0.4789749170415443,0.2879,1.0751087513852364,pseudogene,pseudogene,0.25,0.15,-0.0570000000298023,1.182000041008,Pseudogene
WARS1P1,TRNA,chr11,59255360,59259486,4127,412699,124,0.03004603828446813,1182,0.00286407284728094,10.490668319764564,1014,0.2456990550036346,9798,0.02374127390664867,10.34902575024954,38,0.00920765689362733,2939,0.00712141294260465,1.2929536551014311,1432,0.34698328083353525,152199,0.3687893597997572,0.9408711819178784,0.0213713703515028,1.4059013432592236,0.2118689081338088,1.159674900710112,0.00710133333333333,1.2966095888510136,0.2879,1.205221538150522,pseudogene,pseudogene,-Inf,-Inf,0.239999994635582,7.04500007629395,Pseudogene
RN7SL435P,RN7SL,chr11,59291052,59291333,282,28200,13,0.04609929078014184,80,0.00283687943262411,16.249999999999996,50,0.1773049645390071,725,0.02570921985815602,6.8965517241379315,2,0.00709219858156028,183,0.00648936170212766,1.092896174863388,102,0.3617021276595745,10509,0.3726595744680851,0.9705966314587496,0.0213713703515028,2.15705825232214,0.2118689081338088,0.8368616523337519,0.00710133333333333,0.9987136568100288,0.2879,1.2563463968724369,pseudogene,pseudogene,0.73,0.59,0.200000002980232,1.08200001716614,Pseudogene
TRV-TAC1-1,TRNA,chr11,59550629,59550701,73,7299,13,0.1780821917808219,104,0.01424852719550623,12.498287671232877,117,1.6027397260273972,862,0.11809836963967668,13.571226520039412,1,0.0136986301369863,58,0.00794629401287847,1.723901747756259,82,1.1232876712328768,2978,0.4080010960405535,2.753148660956604,0.0213713703515028,8.33274557746361,0.2118689081338088,7.56477078276707,0.00710133333333333,1.929022268633069,0.2879,3.9016591567658105,"RNA, transfer",functional,-Inf,-Inf,1.67200005054474,2.06299996376038,Functional
TRV-TAC2-1,TRNA,chr11,59550987,59551059,73,7299,9,0.1232876712328767,108,0.01479654747225647,8.332191780821917,74,1.0136986301369864,905,0.12398958761474174,8.17567547112692,1,0.0136986301369863,58,0.00794629401287847,1.723901747756259,78,1.0684931506849316,2975,0.4075900808329908,2.621489582134224,0.0213713703515028,5.7688238613209615,0.2118689081338088,4.784555879698831,0.00710133333333333,1.929022268633069,0.2879,3.711334319850405,"RNA, transfer",functional,-Inf,-Inf,1.77900004386902,2.25600004196167,Functional
TRR-TCT3-2,TRNA,chr11,59551294,59551379,86,8600,6,0.06976744186046512,111,0.01290697674418604,5.405405405405405,79,0.9186046511627908,900,0.10465116279069768,8.777777777777777,1,0.01162790697674418,97,0.01127906976744186,1.0309278350515465,92,1.069767441860465,3769,0.4382558139534884,2.4409657734146983,0.0213713703515028,3.264528231600234,0.2118689081338088,4.3357218350444935,0.00710133333333333,1.6374258791885352,0.2879,3.7157604788484377,"RNA, transfer",functional,-Inf,-Inf,1.99699997901917,2.4779999256134,Functional
TRL-TAA3-1,TRNA,chr11,59551755,59551837,83,8299,2,0.02409638554216867,115,0.01385709121580913,1.7389209009952855,50,0.6024096385542169,929,0.11194119773466683,5.3814828744471965,0,0,97,0.01168815519942161,0,65,0.7831325301204819,3701,0.4459573442583444,1.7560704856714076,0.0213713703515028,1.1275077426410447,0.2118689081338088,2.843313083832747,0.00710133333333333,0,0.2879,2.7201546721795133,"RNA, transfer",functional,-Inf,-Inf,3.1029999256134,7.09700012207031,Functional
TRK-TTT5-1,TRNA,chr11,59556429,59556501,73,7299,11,0.1506849315068493,81,0.01109741060419235,13.578386605783866,74,1.0136986301369864,658,0.09014933552541445,11.244660032476997,2,0.0273972602739726,85,0.01164543088094259,2.3526188557614827,66,0.9041095890410958,3102,0.42498972461981094,2.127368114252405,0.0213713703515028,7.0507847193922855,0.2118689081338088,4.784555879698831,0.00710133333333333,3.858044537266138,0.2879,3.1403598091041887,"RNA, transfer",functional,-Inf,-Inf,2.25500011444092,2.84299993515015,Functional
TRF-GAA1-3,TRNA,chr11,59557497,59557569,73,7299,10,0.136986301369863,119,0.01630360323331963,8.40221019914815,86,1.178082191780822,965,0.13220989176599535,8.910696287884164,1,0.0136986301369863,94,0.01287847650363063,1.0636840571262025,77,1.0547945205479452,3278,0.4491026167968215,2.3486715086880574,0.0213713703515028,6.4098042903566235,0.2118689081338088,5.560429806136479,0.00710133333333333,1.929022268633069,0.2879,3.6637531106215535,"RNA, transfer",functional,-Inf,-Inf,1.97599995136261,2.48000001907349,Functional
RNU7-58P,RNU7,chr11,59558800,59558855,56,5600,1,0.01785714285714285,128,0.02285714285714285,0.78125,12,0.21428571428571427,1039,0.18553571428571428,1.1549566891241578,0,0,49,0.00875,0,18,0.32142857142857145,2371,0.4233928571428571,0.7591733445803459,0.0213713703515028,0.8355637735643455,0.2118689081338088,1.0114070826776485,0.00710133333333333,0,0.2879,1.1164590879769762,pseudogene,pseudogene,-Inf,-Inf,0.202999994158745,0.300999999046326,Pseudogene
TRK-TTT3-4,TRNA,chr11,59560335,59560407,73,7299,5,0.0684931506849315,85,0.01164543088094259,5.881547139403707,116,1.5890410958904109,653,0.08946431017947665,17.761731943191588,0,0,61,0.00835730922044115,0,80,1.095890410958904,2775,0.3801890669954788,2.882487967419474,0.0213713703515028,3.2049021451783117,0.2118689081338088,7.500114622230599,0.00710133333333333,0,0.2879,3.806496738308107,"RNA, transfer",functional,-Inf,-Inf,2.33999991416931,2.91599988937378,Functional
TRF-GAA2-1,TRNA,chr11,59566380,59566452,73,7299,12,0.1643835616438356,30,0.00411015207562679,39.99452054794521,95,1.3013698630136987,266,0.03644334840389094,35.70939334637965,0,0,80,0.01096040553500479,0,76,1.0410958904109588,2761,0.378270996026853,2.752248788159938,0.0213713703515028,7.691765148427948,0.2118689081338088,6.142335250964716,0.00710133333333333,0,0.2879,3.616171901392702,"RNA, transfer",functional,-Inf,-Inf,1.22300004959106,3.0550000667572,Functional
RN7SKP192,RN7SK,chr11,59706057,59706383,327,32699,7,0.02140672782874617,72,0.002201902198844,9.721924906557932,72,0.22018348623853212,702,0.02146854643872901,10.256096604720458,0,0,338,0.01033670754457322,0,113,0.345565749235474,11536,0.35279366341478335,0.9795123469357458,0.0213713703515028,1.0016544319181149,0.2118689081338088,1.039243974861437,0.00710133333333333,0,0.2879,1.2002978438189442,pseudogene,pseudogene,0.12,0.14,0.164000004529953,1.16700005531311,Pseudogene
RNU6-933P,RNU6,chr11,60985061,60985167,107,10699,4,0.03738317757009345,27,0.00252360033648004,14.813430252682588,39,0.3644859813084112,327,0.03056360407514721,11.92549086855869,1,0.00934579439252336,96,0.00897280119637349,1.0415693146417444,51,0.4766355140186916,3844,0.35928591457145526,1.326618981395937,0.0213713703515028,1.7492176194244242,0.2118689081338088,1.7203372808161872,0.00710133333333333,1.3160619215907854,0.2879,1.6555592706449864,pseudogene,pseudogene,0.15,0.09,0.29899999499321,0.591000020503998,Pseudogene
TRA-TGC10-1,TRNA,chr11,60996036,60996105,70,7000,1,0.01428571428571428,15,0.00214285714285714,6.666666666666666,12,0.17142857142857143,132,0.01885714285714285,9.090909090909092,0,0,66,0.00942857142857142,0,20,0.2857142857142857,2402,0.34314285714285714,0.832639467110741,0.0213713703515028,0.6684510188514765,0.2118689081338088,0.8091256661421189,0.00710133333333333,0,0.2879,0.9924080782017566,"RNA, transfer",functional,-Inf,-Inf,0.0180000010877848,1.89100003242493,Functional
RN7SL23P,RN7SL,chr11,61444149,61444423,275,27499,3,0.01090909090909091,80,0.00290919669806174,3.749863636363637,55,0.2,582,0.02116440597839921,9.44982817869416,0,0,152,0.00552747372631732,0,90,0.32727272727272727,9677,0.3519037055892942,0.9300064820990728,0.0213713703515028,0.5104535053047639,0.2118689081338088,0.943979943832472,0.00710133333333333,0,0.2879,1.1367583441220122,pseudogene,pseudogene,9.54,6.1,0.136999994516373,0.395000010728836,Pseudogene
RNU6-1243P,RNU6,chr11,61937894,61938000,107,10699,1,0.00934579439252336,28,0.00261706701560893,3.5710947930574095,16,0.14953271028037382,197,0.01841293578839143,8.12106836187675,0,0,107,0.01000093466679128,0,30,0.2803738317757009,3561,0.3328348443779793,0.8423812485729356,0.0213713703515028,0.43730440485610605,0.2118689081338088,0.7057793972579229,0.00710133333333333,0,0.2879,0.9738583944970508,pseudogene,pseudogene,0.62,0.36,0.0610000006854534,0.0640000030398369,Pseudogene
RNU6-118P,RNU6,chr11,62815966,62816067,102,10200,0,0,26,0.00254901960784313,0,16,0.1568627450980392,234,0.02294117647058823,6.837606837606837,0,0,82,0.00803921568627451,0,34,0.3333333333333333,4015,0.39362745098039215,0.846824408468244,0.0213713703515028,0,0.2118689081338088,0.7403764265352721,0.00710133333333333,0,0.2879,1.157809424568716,pseudogene,pseudogene,9.71,7.85,0.202999994158745,0.238999992609024,Pseudogene
RNU2-2,RNU2,chr11,62841619,62841809,191,19099,57,0.29842931937172773,180,0.00942457720299492,31.66500872600349,413,2.162303664921466,1330,0.0696371537776847,31.0510057867181,8,0.0418848167539267,185,0.00968637101418922,4.3240979199094385,274,1.4345549738219896,8180,0.4282946751138803,3.3494578783650586,0.0213713703515028,13.963976781242884,0.2118689081338088,10.205856460806569,0.00710133333333333,5.898162329223625,0.2879,4.9828238062590815,"RNA, small nuclear",functional,0,0,NA,NA,Functional
SNORD22,RNU2,chr11,62852910,62853035,126,12600,7,0.05555555555555555,160,0.01269841269841269,4.375,43,0.3412698412698413,1200,0.09523809523809525,3.5833333333333335,1,0.0079365079365079309,117,0.00928571428571428,0.8547008547008547,74,0.5873015873015873,5938,0.4712698412698413,1.2462108454024925,0.0213713703515028,2.599531739977964,0.2118689081338088,1.610759427968107,0.00710133333333333,1.1176081397636035,0.2879,2.039949938525833,"RNA, small nucleolar",functional,0,0,NA,NA,Functional
SNORD29,RNU2,chr11,62853904,62853968,65,6499,4,0.06153846153846154,163,0.02508078165871672,2.4536101934874943,22,0.3384615384615385,1221,0.1878750577011848,1.8015246015246016,1,0.01538461538461538,67,0.01030927835051546,1.4923076923076923,35,0.5384615384615384,3564,0.5483920603169719,0.9818915652248984,0.0213713703515028,2.8794813119755913,0.2118689081338088,1.5975045203318758,0.00710133333333333,2.166440394003293,0.2879,1.8703075319956184,"RNA, small nucleolar",functional,0,0,NA,NA,Functional
SNORD28,RNU2,chr11,62854621,62854695,75,7499,2,0.02666666666666667,165,0.0220029337244966,1.211959595959596,18,0.24,1225,0.16335511401520203,1.469191836734694,0,0,69,0.00920122683024403,0,39,0.52,3881,0.5175356714228564,1.0047616593661428,0.0213713703515028,1.247775235189423,0.2118689081338088,1.1327759325989664,0.00710133333333333,0,0.2879,1.806182702327197,"RNA, small nucleolar",functional,0,0,NA,NA,Functional
SNORD27,RNU2,chr11,62855012,62855083,72,7200,3,0.04166666666666666,164,0.02277777777777778,1.829268292682927,21,0.2916666666666667,1222,0.16972222222222222,1.7184942716857612,1,0.01388888888888888,56,0.00777777777777777,1.7857142857142856,48,0.6666666666666666,3575,0.4965277777777778,1.3426573426573425,0.0213713703515028,1.949648804983473,0.2118689081338088,1.3766374180890215,0.00710133333333333,1.955814244586306,0.2879,2.315618849137432,"RNA, small nucleolar",functional,0,0,NA,NA,Functional
SNORD26,RNU2,chr11,62855292,62855366,75,7499,8,0.10666666666666667,159,0.02120282704360581,5.030775681341719,38,0.5066666666666667,1205,0.1606880917455661,3.153106500691563,2,0.02666666666666667,53,0.00706760901453527,3.7730817610062894,54,0.72,3674,0.4899319909321243,1.4695917256396298,0.0213713703515028,4.991100940757692,0.2118689081338088,2.3914158577089295,0.00710133333333333,3.755163349605708,0.2879,2.5008683570684265,"RNA, small nucleolar",functional,0,0,NA,NA,Functional
